n,rt_qs,c_qs
10000,2,155052
10000,2,156281
10000,2,155267
10000,2,152995
10000,2,158365
10000,2,151101
10000,3,156176
10000,2,147076
10000,2,170261
10000,2,169802
10000,2,162441
10000,2,149110
10000,1,148488
10000,2,157524
10000,2,152132
10000,2,169875
10000,2,165499
10000,2,173812
10000,1,152388
10000,2,154373
10000,3,150955
10000,3,177541
10000,2,147234
10000,2,157763
10000,1,157358
10000,2,147025
10000,2,156258
10000,1,147856
10000,2,153162
10000,2,157072
10000,2,150060
10000,2,149124
10000,2,153735
10000,2,154565
10000,2,151047
10000,2,155490
10000,2,167146
10000,2,152835
10000,2,172908
10000,2,147606
10000,2,150233
10000,1,155610
10000,2,162605
10000,2,156263
10000,2,153529
10000,2,162209
10000,2,147256
10000,1,155086
10000,3,148858
10000,2,155462
10000,2,162062
10000,2,148079
10000,2,152250
10000,2,149496
10000,2,156921
10000,2,168379
10000,2,159358
10000,2,161216
10000,2,158881
10000,2,165424
10000,2,143417
10000,2,147942
10000,2,166373
10000,2,161695
10000,2,166618
10000,2,155457
10000,2,172229
10000,1,169715
10000,2,155641
10000,2,156801
10000,1,154984
10000,2,150257
10000,2,156838
10000,2,158455
10000,1,159147
10000,2,156872
10000,2,146752
10000,1,159631
10000,2,149259
10000,2,152111
10000,2,152363
10000,2,161662
10000,2,147384
10000,2,160372
10000,2,156134
10000,2,152173
10000,1,155169
10000,2,153279
10000,1,151402
10000,2,171428
10000,1,157910
10000,2,156061
10000,2,152896
10000,2,162186
10000,2,163576
10000,3,158493
10000,3,154459
10000,2,147822
10000,2,148787
10000,1,156469
10000,3,185262
10000,3,155027
10000,2,176103
10000,2,146734
10000,2,156966
10000,1,149933
10000,2,154320
10000,2,165372
10000,2,155804
10000,2,164096
10000,2,157225
10000,2,150793
10000,2,151997
10000,2,146677
10000,3,156437
10000,2,168064
10000,2,154480
10000,3,150750
10000,1,148561
10000,2,155253
10000,2,149352
10000,2,151091
10000,1,157824
10000,2,154272
10000,1,148505
10000,2,156765
10000,3,150806
10000,2,155538
10000,2,153812
10000,2,158388
10000,2,161764
10000,2,169799
10000,2,150001
10000,2,158170
10000,1,147368
10000,2,155347
10000,2,155788
10000,1,151832
10000,2,151742
10000,2,153048
10000,2,146569
10000,1,159850
10000,2,172092
10000,2,153076
10000,2,154098
10000,1,151158
10000,2,161039
10000,2,156152
10000,2,151792
10000,1,148982
10000,2,149547
10000,1,155776
10000,2,152833
10000,2,156813
10000,2,153684
10000,2,161080
10000,1,148987
10000,2,160094
10000,2,162975
10000,1,162972
10000,2,152634
10000,2,153978
10000,2,153276
10000,2,157297
10000,2,144285
10000,2,152619
10000,2,150975
10000,2,157242
10000,1,153739
10000,2,152818
10000,2,159937
10000,2,151184
10000,2,174712
10000,2,158341
10000,2,153123
10000,2,150889
10000,2,145265
10000,1,151101
10000,2,153003
10000,2,153258
10000,2,157969
10000,1,151896
10000,2,159794
10000,2,158384
10000,1,157616
10000,2,162891
10000,2,147178
10000,1,166082
10000,2,159533
10000,2,175755
10000,2,149522
10000,2,173075
10000,2,149310
10000,1,157539
10000,2,171993
10000,1,151228
10000,2,152995
10000,2,165966
10000,2,154169
10000,2,168996
10000,1,154563
10000,2,167607
10000,2,148212
10000,1,178361
10000,2,162083
10000,1,153438
10000,1,153116
10000,2,142778
10000,2,151030
10000,2,162417
10000,1,156148
10000,2,156962
10000,2,155226
10000,1,153339
10000,2,157032
10000,1,157586
10000,2,154761
10000,3,162437
10000,2,148954
10000,2,158335
10000,2,156804
10000,2,155273
10000,2,156162
10000,2,145531
10000,2,159844
10000,2,159139
10000,2,157604
10000,2,152606
10000,2,169865
10000,2,154082
10000,2,153522
10000,1,152881
10000,2,154695
10000,1,156122
10000,2,152354
10000,1,149655
10000,2,154417
10000,2,173098
10000,2,147773
10000,1,160644
10000,2,152959
10000,2,148289
10000,2,151571
10000,2,149902
10000,2,162398
10000,2,150942
10000,2,166784
10000,1,151411
10000,2,145137
10000,2,151313
10000,2,149712
10000,3,144462
10000,2,167738
10000,2,145710
10000,2,156796
10000,2,159329
10000,2,162315
10000,2,152395
10000,2,150162
10000,2,156489
10000,2,149996
10000,2,146765
10000,2,163532
10000,1,153211
100000,22,2009051
100000,23,2175870
100000,22,1983977
100000,22,1995555
100000,22,2019552
100000,23,2068200
100000,21,1962821
100000,21,1951142
100000,23,2205310
100000,21,2081592
100000,21,2025423
100000,21,1991805
100000,20,1960689
100000,22,2063981
100000,21,1941604
100000,22,2051108
100000,22,2015372
100000,22,2155946
100000,22,2001122
100000,24,2087610
100000,21,1910757
100000,22,2038157
100000,20,2003691
100000,21,2028621
100000,21,2069028
100000,21,2062287
100000,21,1951563
100000,21,2150554
100000,21,1973249
100000,21,1982930
100000,22,1997082
100000,22,2015103
100000,22,2141000
100000,21,2065935
100000,21,1998588
100000,21,1968137
100000,21,2126312
100000,21,1934220
100000,21,1993890
100000,22,2039461
100000,21,1933853
100000,21,1907491
100000,21,2026143
100000,22,2037192
100000,22,2151116
100000,21,1960658
100000,21,1970726
100000,22,2076858
100000,21,1960886
100000,21,1959689
100000,22,2059101
100000,22,2201558
100000,22,2036878
100000,21,1945959
100000,21,2017716
100000,21,1944743
100000,22,2044370
100000,21,1952832
100000,22,2133903
100000,22,1967231
100000,21,1972983
100000,21,1993347
100000,21,1970023
100000,21,1907312
100000,21,1970250
100000,22,2138063
100000,21,2006927
100000,21,1943861
100000,21,1965958
100000,21,2039844
100000,22,2024797
100000,22,2154736
100000,21,1919724
100000,21,2005398
100000,21,2035898
100000,21,1930261
100000,23,2170055
100000,22,1980783
100000,21,1933955
100000,21,1989653
100000,22,2174182
100000,21,2044523
100000,22,2108674
100000,21,1978036
100000,22,1964534
100000,21,2064370
100000,23,2089473
100000,21,1959845
100000,22,1923930
100000,22,2084927
100000,21,1928724
100000,22,2104983
100000,22,1990707
100000,22,2118458
100000,22,1950737
100000,21,1969921
100000,21,1930004
100000,21,2017463
100000,22,2166580
100000,21,1944294
100000,21,2002530
100000,20,1946751
100000,21,2044398
100000,21,2068817
100000,22,2017508
100000,21,1938045
100000,21,2029378
100000,22,1970631
100000,21,2015576
100000,21,1983455
100000,21,1952563
100000,22,2113441
100000,22,2095156
100000,22,2121337
100000,22,2070024
100000,21,1927832
100000,21,2097793
100000,22,2195684
100000,21,1938276
100000,21,2014597
100000,21,2000337
100000,21,1967015
100000,21,2062871
100000,22,2244395
100000,22,2147745
100000,21,1940380
100000,21,1969771
100000,22,1956179
100000,22,1956825
100000,23,2036058
100000,22,2086994
100000,22,1990908
100000,21,1950640
100000,21,2093506
100000,22,2209289
100000,22,2015484
100000,22,1962697
100000,22,2027765
100000,21,1990934
100000,21,1984902
100000,21,1948476
100000,22,2066036
100000,22,2107147
100000,22,2054886
100000,21,2012474
100000,23,1994721
100000,21,1968773
100000,22,2142872
100000,23,2066077
100000,22,2142553
100000,21,1931987
100000,22,2034334
100000,22,2112137
100000,21,1979371
100000,21,1926453
100000,21,2030752
100000,22,1977763
100000,21,1963047
100000,22,1984221
100000,21,1965536
100000,21,2055512
100000,22,2069560
100000,22,1974499
100000,23,2139644
100000,28,1949594
100000,21,2126610
100000,23,1972695
100000,21,1929734
100000,21,1969151
100000,21,2034043
100000,21,1944177
100000,21,1970130
100000,21,1972992
100000,22,2046777
100000,21,1976041
100000,22,1947194
100000,22,1921755
100000,21,2109712
100000,21,1889386
100000,22,1992450
100000,21,1958255
100000,21,2016487
100000,21,1904739
100000,21,2030767
100000,22,1940404
100000,21,2022573
100000,22,2050519
100000,21,2044282
100000,21,1988877
100000,21,2000823
100000,21,1976372
100000,22,1908952
100000,21,1930352
100000,21,2063751
100000,21,1964376
100000,21,1954041
100000,22,2072794
100000,21,1983440
100000,22,2156567
100000,23,1949481
100000,23,1953895
100000,21,2040073
100000,22,2040697
100000,21,1992723
100000,22,2010084
100000,22,2110036
100000,22,2011827
100000,21,2039821
100000,22,2039045
100000,22,2029950
100000,21,2059931
100000,20,2017007
100000,21,1916744
100000,22,2020944
100000,21,2042416
100000,22,2015100
100000,22,2062734
100000,21,2057318
100000,20,1988554
100000,22,2008105
100000,21,1979605
100000,21,1933301
100000,21,1972283
100000,21,1968725
100000,21,1943569
100000,22,1952742
100000,21,1965907
100000,23,2049498
100000,21,2040303
100000,22,2095297
100000,21,2031561
100000,22,2054636
100000,21,2053559
100000,22,1916595
100000,22,2058835
100000,21,2074665
100000,21,1987400
100000,22,1963223
100000,21,2072373
100000,22,1933667
100000,22,2044799
100000,23,2110511
100000,21,1985522
100000,22,2108083
100000,21,2071213
100000,22,2063904
100000,21,2051361
100000,22,2002163
100000,21,1953403
100000,22,2053898
100000,21,1997279
100000,21,1910904
100000,22,2016865
100000,21,1984551
100000,22,1962521
100000,21,1965732
100000,22,2085187
100000,21,1962256
100000,21,2110911
100000,22,2150175
100000,20,1958767
100000,21,2000565
100000,21,1951113
100000,22,2016822
100000,22,2055805
100000,21,1896292
100000,22,2194333
100000,22,2021466
100000,21,2037764
100000,23,2163916
100000,23,2262153
100000,22,2089534
100000,22,1981853
100000,22,2111020
100000,21,1961975
100000,21,2045576
100000,21,1957087
100000,22,1974664
100000,22,2061884
100000,21,1997221
100000,24,1984349
100000,21,1967497
100000,22,2016205
100000,21,2070345
100000,21,2089366
100000,21,1988653
100000,21,1898099
100000,22,2150597
100000,21,2075340
100000,21,2006906
100000,22,1996735
100000,21,1951611
100000,21,2010261
100000,22,2229923
100000,22,2062863
100000,22,2062762
100000,21,2001786
100000,21,1948597
100000,21,2013498
100000,21,1923662
100000,22,2122913
100000,21,2005982
100000,21,1960310
100000,21,2060644
100000,21,1990611
100000,21,1935456
100000,21,1981215
100000,21,1964177
100000,21,1980828
100000,22,2097106
100000,22,1982499
100000,22,1977021
100000,22,1942835
100000,21,2010606
100000,22,2068271
100000,21,2023293
100000,21,1950232
100000,21,1936907
100000,21,1937501
100000,22,1958561
100000,21,2051588
100000,22,2083657
100000,21,1997346
100000,22,1976466
100000,22,2052023
100000,21,1919915
100000,21,2056789
100000,21,1970745
100000,20,2028942
100000,22,2057203
100000,20,1900475
100000,21,1940787
100000,22,1931002
100000,21,1964139
100000,22,2118925
100000,22,1962276
100000,21,2065266
100000,21,1953558
100000,23,2198493
100000,22,1953021
100000,21,1972200
100000,22,2110675
100000,21,1978261
100000,21,2058050
100000,20,1997637
100000,21,2054649
100000,22,2076315
100000,21,2021180
100000,21,2062854
100000,22,2110865
100000,21,1995774
100000,21,1958726
100000,21,2005455
100000,22,1981451
100000,21,1895989
100000,21,1942433
100000,21,1996102
100000,21,2112348
100000,21,1991740
100000,21,1960355
100000,21,1972792
100000,21,2040178
100000,21,2058888
100000,21,1954902
100000,21,2035696
100000,21,1913024
100000,21,1912150
100000,23,2087913
100000,22,2007494
100000,22,1969074
100000,21,1966972
100000,22,2051485
100000,21,2004609
100000,21,2014506
100000,22,2003625
100000,21,1925893
100000,22,2068396
100000,22,2130521
100000,22,2052304
100000,21,1980649
100000,22,1969537
100000,23,1979248
100000,22,2084933
100000,22,2075931
100000,21,1962546
100000,21,2043287
100000,21,1952953
100000,21,1965575
100000,21,2009477
100000,20,1919022
100000,22,2061677
100000,22,2135150
100000,21,2014424
100000,21,1985527
100000,21,2020877
100000,21,1983850
100000,21,1973510
100000,22,1992302
100000,21,1959072
100000,23,2187130
100000,22,2124542
100000,22,1993511
100000,22,1917890
100000,23,2073615
100000,22,2033321
100000,22,2026871
100000,21,2150717
100000,21,1992275
100000,22,2038604
100000,22,2170424
100000,21,1999683
100000,21,1940981
100000,21,1994959
100000,22,1949582
100000,21,2008708
100000,21,1963727
100000,21,2024861
100000,23,1980059
100000,22,1987206
100000,22,2018398
100000,22,1971747
100000,22,1961743
100000,22,2020244
100000,21,1964857
100000,21,1957439
100000,24,2210801
100000,22,2039314
100000,21,2046081
100000,22,1951295
100000,23,2141380
100000,21,2027103
100000,22,2052841
100000,22,2052464
100000,21,2014220
100000,21,2006186
100000,22,1982622
100000,22,2048260
100000,21,2057006
100000,22,1982178
100000,22,1991444
100000,21,1990888
100000,22,2035037
100000,22,2015731
100000,21,2005747
100000,20,1898780
100000,22,2026976
100000,21,1991567
100000,21,1938421
100000,21,1947354
100000,22,2036968
100000,22,2108741
100000,22,2082974
100000,23,2125606
100000,21,1966285
100000,21,2026620
100000,22,2058809
100000,22,1952805
100000,22,2150261
100000,22,2035307
100000,22,1983774
100000,21,1960744
100000,21,2005613
100000,21,1910996
100000,21,2011799
100000,22,2045400
100000,22,1971392
100000,21,1932086
100000,21,1933014
100000,23,2087964
100000,21,1929331
100000,21,2003442
100000,21,1958285
100000,23,2038173
100000,21,1963231
100000,21,1987018
100000,22,2078339
100000,21,2064092
100000,21,1964789
100000,22,2042158
100000,21,1905066
100000,22,1991854
100000,22,2030782
100000,22,2083708
100000,21,1994594
100000,21,1988871
100000,22,1968730
100000,22,2025369
100000,21,1987122
100000,22,2119626
100000,21,2061906
100000,21,1994656
100000,21,1949785
100000,22,2003425
100000,22,2004065
100000,21,2020371
100000,21,1940622
100000,21,1907063
100000,22,2022250
100000,21,1952960
100000,22,1959881
100000,22,2111870
100000,22,1972554
100000,21,2019277
100000,23,2099591
100000,21,1939962
100000,22,2057150
100000,20,1939191
100000,22,2055267
100000,22,2213331
100000,23,1999880
100000,21,2010660
100000,21,1935331
100000,21,1940053
100000,21,1998645
100000,21,1971089
100000,21,2073340
100000,22,2005157
100000,21,1985541
100000,21,2011763
100000,21,1993025
100000,22,2101856
100000,22,2003062
100000,21,1982361
100000,21,1941161
100000,21,2132777
100000,22,2096421
100000,22,2071544
100000,22,2059191
100000,22,1991197
100000,23,2237087
100000,21,1933575
100000,22,2156211
100000,21,2038416
100000,23,2180022
100000,22,2007354
100000,22,1989223
100000,21,1998073
100000,21,1976393
100000,23,2157967
100000,22,2006085
100000,21,2081746
100000,23,2146102
100000,21,1991510
100000,21,1999334
100000,23,2183537
100000,22,2038457
100000,22,1974887
100000,22,1958150
100000,22,1963433
100000,22,2190135
100000,22,2130396
100000,21,2015777
100000,21,1972271
100000,21,1970701
100000,21,2059749
100000,21,1940080
100000,22,2074166
100000,22,2022619
100000,22,1983209
100000,22,2039230
100000,21,1903576
100000,21,2036197
100000,22,2148893
100000,22,2093581
100000,21,1926640
100000,23,2050862
100000,21,1972352
100000,22,1982443
100000,21,2031192
100000,21,2005807
100000,21,1993649
100000,21,1930851
100000,21,1959329
100000,21,1974205
100000,22,2042701
100000,21,2026922
100000,21,1930209
100000,22,1943833
100000,21,1963250
100000,21,2010372
100000,21,2003813
100000,22,2033462
100000,21,1966752
100000,21,2125560
100000,21,1982966
100000,21,1999995
100000,21,2064913
100000,22,1979230
100000,20,1955749
100000,22,2083731
100000,21,2014989
100000,21,1943983
100000,22,2014816
100000,21,1982901
100000,22,2072910
100000,21,1930663
100000,21,2004277
100000,22,2046330
100000,20,1993224
100000,22,1959224
100000,22,2009220
100000,21,1942871
100000,21,2036260
100000,21,2010178
100000,22,2102761
100000,21,2049071
100000,20,1959385
100000,21,1961672
100000,21,1948287
100000,21,2007370
100000,21,2090436
100000,21,2094941
100000,22,2077424
100000,21,2012477
100000,22,1966894
100000,21,1937471
100000,22,2105492
100000,22,1942478
100000,21,1964708
100000,21,1956783
100000,21,2007270
100000,22,2041333
100000,22,2009537
100000,21,2025513
100000,22,2065146
100000,22,2020709
100000,21,2000484
100000,22,2030806
100000,22,1975407
100000,22,2109346
100000,21,1970394
100000,21,2030959
100000,21,1955944
100000,21,2004581
100000,21,1941259
100000,25,1964554
100000,22,2059177
100000,23,2099922
100000,21,2037702
100000,21,2019137
100000,21,1962606
100000,21,1982339
100000,22,1941944
100000,21,1990561
100000,21,1976401
100000,22,2033357
100000,21,2033505
100000,21,2092768
100000,22,2006843
100000,21,1972089
100000,21,1988469
100000,21,2060823
100000,21,1912219
100000,23,2166421
100000,22,1973009
100000,22,2045187
100000,21,2010447
100000,22,2042082
100000,21,2072797
100000,21,2007637
100000,21,1924483
100000,21,2001241
100000,22,2060460
100000,21,1903551
100000,22,2066185
100000,22,2060361
100000,22,1962478
100000,23,2112926
100000,21,1935073
100000,22,1977547
100000,23,2109260
100000,21,1943873
100000,23,2121604
100000,21,2012085
100000,22,1982319
100000,22,2044592
100000,24,2162621
100000,22,2102475
100000,21,2066764
100000,22,1920172
100000,21,2025888
100000,23,2130238
100000,21,2070959
100000,21,1958483
100000,20,1935563
100000,21,1930376
100000,21,2007723
100000,22,2032162
100000,22,2003982
100000,22,1960330
100000,22,1992560
100000,21,1924609
100000,22,2007084
100000,22,2069074
100000,21,2008142
100000,21,1966034
100000,22,1996278
100000,23,2160162
100000,22,2052751
100000,20,1940792
100000,22,2041486
100000,21,1989257
100000,22,1955540
100000,22,2054836
100000,21,1936046
100000,21,2029842
100000,22,1971662
100000,21,1941937
100000,22,2015471
100000,21,1944506
100000,20,1950887
100000,21,2036921
100000,21,1988156
100000,22,2088570
100000,21,2088685
100000,21,2000732
100000,21,1907433
100000,22,2081306
100000,22,1993784
100000,22,2054748
100000,22,2030368
100000,21,2052126
100000,22,1978034
100000,21,1994477
100000,21,2000297
100000,22,2006187
100000,21,1940036
100000,21,1959184
100000,21,1942760
100000,22,2072217
100000,22,1980699
100000,22,2104206
100000,21,1938318
100000,22,1971758
100000,21,2009441
100000,21,1928741
100000,22,1911606
100000,21,2036962
100000,21,2080754
100000,22,2004905
100000,23,2044276
100000,21,1946687
100000,21,1983545
100000,21,1937073
100000,30,2133637
100000,22,2015665
100000,23,2129185
100000,22,1983716
100000,21,1977626
100000,21,1998883
100000,22,2044840
100000,21,2041758
100000,22,1973629
100000,21,2060048
100000,22,2026660
100000,21,2006120
100000,21,2013372
100000,22,2126606
100000,22,2012842
100000,22,1984488
100000,22,2067939
100000,22,2100103
100000,23,1967595
100000,22,2019268
100000,22,1955668
100000,22,1999649
100000,22,2150257
100000,21,2028988
100000,21,2024340
100000,21,1994154
100000,22,2059885
100000,21,1998855
100000,21,2076874
100000,21,2050449
100000,21,2053612
100000,21,2059784
100000,21,2037326
100000,22,1951979
100000,22,1998880
100000,21,1995418
100000,24,2051488
100000,22,1960385
100000,21,2093324
100000,21,1990449
100000,21,2018215
100000,21,1991340
100000,21,2104490
100000,22,2046091
100000,21,2052118
100000,21,2026259
100000,21,1921999
100000,22,2110559
100000,23,2060830
100000,22,1984641
100000,21,1905888
100000,21,2041265
100000,21,1952626
100000,22,2012762
100000,23,2107637
100000,21,1963805
100000,21,2004597
100000,22,2013835
100000,22,2034730
100000,23,2085470
100000,22,2091471
100000,21,2036089
100000,21,1947789
100000,21,2004628
100000,22,2117823
100000,22,2062173
100000,22,2148500
100000,22,2019983
100000,21,2035153
100000,23,2186344
100000,21,1936643
100000,23,2075051
100000,23,2271362
100000,21,2000681
100000,22,2070898
100000,21,2004888
100000,21,1939517
100000,22,2058788
100000,21,2024716
100000,21,2073138
100000,22,2074243
100000,21,1938400
100000,21,1927631
100000,21,2017103
100000,21,2015080
100000,20,2048151
100000,21,1980438
100000,21,1963747
100000,22,2087708
100000,22,2130882
100000,22,2026111
100000,22,2196010
100000,21,1950360
100000,22,1998268
100000,21,1995020
100000,22,2052824
100000,21,2049681
100000,22,2065903
100000,22,2037024
100000,21,1930590
100000,21,1943998
100000,22,1979874
100000,22,2006386
100000,22,1991864
100000,22,1981500
100000,22,2093781
100000,22,2016718
100000,22,2006899
100000,21,1978591
100000,21,1951152
100000,22,1917083
100000,21,2035944
100000,22,1974768
100000,20,1935995
100000,21,2025374
100000,24,2027514
100000,21,1979648
100000,22,2045611
100000,22,2115345
100000,22,2029441
100000,21,2006607
100000,22,2041090
100000,22,1988420
100000,22,2041721
100000,22,2003622
100000,23,2085321
100000,21,1987060
100000,21,1937636
100000,21,1999414
100000,21,1965600
100000,22,2030332
100000,23,2131720
100000,22,2099259
100000,22,2079585
100000,21,1977235
100000,22,2068552
100000,22,1980964
100000,22,1995427
100000,21,2043225
100000,21,2028253
100000,22,2066093
100000,21,1888508
100000,22,2012042
100000,21,2057228
100000,22,2044865
100000,21,1987799
100000,22,2091752
100000,20,2046854
100000,21,2008423
100000,21,1912454
100000,21,2013193
100000,21,1920881
100000,21,1941963
100000,21,1990936
100000,21,1981907
100000,22,2185074
100000,21,1927473
100000,22,1979833
100000,21,1945287
100000,21,2125626
100000,21,1961950
100000,21,1968738
100000,21,2056898
100000,23,2050331
100000,21,2005895
100000,22,2002000
100000,21,1942757
100000,22,2022637
100000,22,2051429
100000,22,2041458
100000,23,2025234
100000,22,1989341
100000,22,1992488
100000,22,1946715
100000,22,2012008
100000,21,2032619
100000,22,1979268
100000,21,2041266
100000,21,1955748
100000,22,2014917
100000,22,2047610
100000,22,2025032
100000,22,1941878
100000,21,1978074
100000,21,1976671
100000,21,1981053
100000,21,1969583
100000,21,2008533
100000,21,1942945
100000,20,1946246
100000,24,2132357
100000,22,2091935
100000,21,1966555
100000,22,2031486
100000,22,2124093
100000,22,1975120
100000,23,1974722
100000,21,1914697
100000,22,2038461
100000,22,2006582
100000,21,1997331
100000,21,2035290
100000,21,2017378
100000,22,2010118
100000,21,1947276
100000,22,2038369
100000,22,2058804
100000,21,2059378
100000,22,2049198
100000,20,2108290
100000,22,2067930
100000,21,1975441
100000,21,2016471
100000,21,2030438
100000,23,2175958
100000,22,1960741
100000,22,1972100
100000,24,1937063
100000,22,1950082
100000,21,1980902
100000,22,2010095
100000,21,2069960
100000,21,2007675
100000,21,2023029
100000,22,2011152
100000,23,1934008
100000,21,1917200
100000,23,2085022
100000,21,1946689
100000,22,2062447
100000,21,1999164
100000,22,2034042
100000,21,1977046
100000,21,1931304
100000,21,1915043
100000,21,1987290
100000,21,2022779
100000,21,1958806
100000,21,1981757
100000,22,2021796
100000,22,1966896
100000,21,1923898
100000,21,2013758
100000,20,2008000
100000,21,1930133
100000,21,1965733
100000,22,2035556
100000,22,2045648
100000,22,2019785
100000,23,2032953
100000,22,1986699
100000,21,1989443
100000,21,1983784
100000,21,1978291
100000,21,1996247
100000,23,2119392
100000,21,1969630
100000,24,2179788
100000,21,1992139
100000,21,1979485
100000,23,2068697
100000,22,2136930
100000,21,2131527
100000,22,2012493
100000,22,2051124
100000,21,1964755
100000,21,2079949
100000,21,2058437
100000,21,2064582
100000,21,1979022
100000,21,2035074
100000,21,1967823
100000,21,2044806
100000,23,2102223
100000,22,2002840
100000,22,2115363
100000,23,2140781
100000,21,2059680
100000,22,2020768
100000,20,1951496
100000,21,2033784
100000,21,2075040
100000,20,1953884
100000,21,2048526
100000,22,2051776
100000,21,1977970
100000,22,2005901
100000,22,2058413
100000,22,2024499
100000,21,1946153
100000,24,1986949
100000,21,2018590
100000,21,1954635
100000,22,2113413
100000,22,1928737
100000,21,2023714
100000,21,2111554
100000,21,1938443
100000,21,1973555
100000,21,1974668
100000,21,1984962
100000,21,1994975
100000,20,1935427
100000,21,1967868
100000,22,1926959
100000,23,2099442
100000,22,1961605
100000,21,1986993
100000,22,2116145
100000,21,2024828
100000,22,1927751
100000,20,1945237
100000,21,2072372
100000,22,1989856
100000,22,2079045
100000,21,2050399
100000,21,1940460
100000,21,2015546
100000,22,2088614
100000,21,2022344
100000,22,2209928
100000,22,1981175
100000,21,2049558
100000,21,1925179
100000,21,1954768
100000,22,1983913
100000,25,2082153
100000,21,1973805
100000,21,1898855
100000,21,1996007
100000,21,1977427
100000,22,2042490
100000,21,2011272
100000,21,1944727
100000,24,2232856
100000,21,1992658
100000,21,1952099
100000,22,2042647
100000,21,2054503
100000,23,2139796
100000,21,2005377
100000,22,1997211
100000,23,2188884
100000,22,1945161
100000,22,2101873
100000,21,2011797
100000,21,1952336
100000,21,1991799
100000,21,1995488
100000,22,2052978
100000,22,1999426
100000,22,2012055
100000,22,2107139
100000,21,1993672
100000,22,1933720
100000,22,2079117
100000,23,2096155
100000,22,1992377
100000,21,1926584
100000,22,1990873
100000,21,2055735
100000,21,1920782
100000,22,2049812
100000,22,1996960
100000,21,2076243
100000,21,1983833
100000,22,2114566
100000,21,2010424
100000,22,1934444
100000,21,1887248
100000,22,1982890
100000,22,1957195
100000,22,2087412
100000,21,2004202
100000,22,2020991
100000,22,2057595
100000,21,1994074
100000,21,1988268
100000,22,1977688
100000,23,2109224
100000,21,1983749
100000,22,2018426
100000,21,1969243
100000,21,2150073
100000,21,2011887
100000,21,1995192
100000,21,1981324
100000,21,2044659
100000,23,2106987
100000,21,1927176
100000,21,1935084
100000,21,2031803
100000,22,2038900
100000,22,2032551
100000,22,2029636
100000,22,2090567
100000,21,2016134
100000,22,1975916
100000,21,2000188
100000,20,1927490
100000,22,2019331
100000,21,2094882
100000,22,1918548
100000,22,2041699
100000,21,1909434
100000,21,1979322
100000,22,2092338
100000,21,2031411
100000,22,1979753
100000,22,1987374
100000,22,1972457
100000,21,2005531
100000,21,2054636
100000,20,1944953
100000,22,2057511
100000,21,1977256
100000,22,2037541
100000,21,2034284
100000,23,2099353
100000,21,1943592
100000,21,2036693
100000,21,2080022
100000,23,2062244
100000,22,1999676
100000,22,1999714
100000,22,1970959
100000,21,2051782
100000,22,1984160
100000,22,1959956
100000,21,2041387
100000,21,2011709
100000,21,1954980
100000,21,1979727
100000,21,1931804
100000,22,2068010
100000,22,1980587
100000,22,2146484
100000,22,2132733
100000,22,2148500
100000,22,1995280
100000,21,1945865
100000,21,1934050
100000,21,1962239
100000,21,2043248
100000,21,2050514
100000,21,1968918
100000,21,2043489
100000,22,2101825
100000,22,2000552
100000,21,1986183
100000,22,1964904
100000,22,2003510
100000,22,2019637
100000,21,1925169
100000,22,2014883
100000,21,1976989
100000,22,2157366
100000,21,2023980
100000,21,1988252
100000,23,2121448
100000,22,2023382
100000,21,1952583
100000,21,2028971
100000,21,1999239
100000,21,1973758
100000,21,1958797
100000,21,1884014
100000,21,1967038
100000,21,2010536
100000,23,2026172
100000,22,2037690
100000,22,2067525
100000,21,2033753
100000,21,2046577
100000,22,1980180
100000,21,1941965
100000,21,2084288
100000,21,2002615
100000,22,1998596
100000,21,1921407
100000,21,2049802
100000,21,1988457
100000,21,2054764
100000,22,2012343
100000,22,2068602
100000,22,1936360
100000,22,1996818
100000,22,2091885
100000,22,2077137
100000,21,2098114
100000,21,1940304
100000,22,2100607
100000,21,2096722
100000,20,1922692
100000,21,1987414
100000,22,2022688
100000,22,1950921
100000,22,2065747
100000,22,2019216
100000,23,1975931
100000,21,1964582
100000,22,2078327
100000,21,2095191
100000,21,2000756
100000,21,1962708
100000,23,2215232
100000,22,2002230
100000,24,1977074
100000,22,2079024
100000,22,2050574
100000,23,2108282
100000,21,1931463
100000,22,2005667
100000,21,1984437
100000,21,1970348
100000,21,1974070
100000,22,2006954
100000,21,1990348
100000,21,2045476
100000,21,2007650
100000,22,1974781
100000,21,1952553
100000,22,2055542
100000,22,1956390
100000,21,2009568
100000,21,2083476
100000,21,1965187
100000,22,1995752
100000,22,2038519
100000,22,2019328
100000,21,1984058
100000,22,2017979
100000,21,2002878
100000,22,2053294
100000,21,1977623
100000,21,1970657
100000,21,2047361
100000,23,2030661
100000,24,1978437
100000,22,1953743
100000,22,1937016
100000,21,2035292
100000,22,1979031
100000,22,1970330
100000,23,2123221
100000,22,2032857
100000,22,1925191
100000,22,2110570
100000,21,1914194
100000,22,1989684
100000,21,1984893
100000,21,2026544
100000,22,2035315
100000,22,2057180
100000,21,1951049
100000,21,1946062
100000,22,2015911
100000,21,1963938
100000,20,1875270
100000,22,2010773
100000,22,2025177
100000,21,2102991
100000,21,1958741
100000,22,1989702
100000,22,2144805
100000,21,1977193
100000,21,1965624
100000,25,2170515
100000,22,2003206
100000,22,1968547
100000,21,1988902
100000,21,1919225
100000,22,1959326
100000,23,2071177
100000,22,1915393
